aggregate_loss
183175.7344026239
172002.67706787167
120562.68375854853
100391.10024541983
131961.9601756216
163182.804022683
112599.65161274666
233202.04631075312
206534.6580443212
215092.11359286943
126856.75170340242
69947.64692102533
116268.26148820536
156536.25237069113
57357.85369237025
136313.7151533721
210152.24128946662
266539.93917965447
110181.49513818382
321161.59151334886
74003.42876224198
220897.23830295945
130154.05328269005
229057.19051027094
72598.65680384959
471933.94969469844
178041.29128155642
154371.3073859212
83664.70252923461
127857.47704124387
313872.6039128392
443990.85711578367
148766.76368788996
129756.73703200488
238283.42465525353
237035.57761890057
127827.58837619572
51306.71523757851
270133.51437458076
113113.23561664553
304208.0791513252
154319.07949553698
196227.2082528714
91922.33486934367
128559.80689734894
129050.00441963765
59479.978797227195
184031.8048804598
33517.00482949544
148633.58815375465
90075.45178087176
108704.5170964378
215043.86078636482
363245.61965089414
138969.08417533545
126397.7115364768
282456.24391612905
173110.26468919747
148105.25329550507
113555.27909972332
50849.823480111096
50215.29905346387
84092.11341343701
194561.15777392796
85771.20270677505
81994.58156240752
122218.93031676029
80191.22012904269
325156.71535169496
177210.5384144461
263390.56189614296
113996.52421444168
250847.81185140705
129229.51274196958
178669.92038192687
129880.00370345417
199138.8755415526
122023.76347336092
149552.8895774002
133635.94368874247
121758.25432135887
152289.22528500546
142573.51421644495
109457.90791421618
184199.64747404796
146755.54418200033
341021.2536330329
158197.68854107408
102912.73775282576
186834.02150329956
127706.45324831098
161625.87849865318
142218.9914508801
99072.82159802875
73561.91582974275
142244.65280590992
91734.02195919468
94599.88391300238
237310.71663680358
218118.3031811781
91090.8685443588
45530.873141000826
133230.07891828395
130817.91466233518
268949.442561465
36378.825863505
123947.11371413112
179591.21758880068
158991.2512282337
189965.9577103703
257711.4123741445
131548.42770608614
228702.8185405177
160273.68986584197
275980.23494206974
234045.4163192979
111998.16426852303
176411.79215933764
173321.82493137597
105975.54761633156
297980.2558481285
253831.99994126952
142794.09067229799
191132.39375786774
219420.14688128224
101692.67105184248
164946.43920049
134395.4622212572
194007.32620671458
390572.80886881956
136290.44313824974
189499.5207881555
168379.58044606468
111470.61438155608
93308.54965278067
350774.8371317488
93321.81884802933
204847.14339911225
198049.2666518572
155226.02949655987
112246.2944748243
90726.31668174358
115928.05355447612
419590.1965548931
173826.26510307178
150714.7703328697
135541.59216424997
199730.53011930353
188067.9485611859
314948.4931182679
163998.79241647484
181145.97548144034
100975.71758451319
214179.98239523295
51462.88849490711
253493.56711424998
122587.394879461
98740.44024168332
157272.9326311445
74609.29343807112
143583.95252984768
229004.60344096727
230501.2229356977
106985.11063566717
76663.55341066893
159347.99934598533
52408.394667206616
173784.8320624236
178567.3316447692
150375.81963825107
127525.52276253692
158548.70297832662
131211.4890066788
119297.69673851166
106591.15639401169
153223.8111035009
190583.18130880868
288771.17904025625
223286.02069765682
150806.1770567776
233445.59556983926
132638.20840844675
187263.1336041197
209525.19412012375
144338.27215946687
112544.8583115646
156532.2613761389
156675.8112915772
54143.91172284758
107784.96823689176
68308.46354733304
134479.14973779925
95449.20873705792
101229.28155490996
140206.42380044184
80367.39046952153
65909.71147692853
216102.99800396294
274892.1101784455
109303.2041362116
157682.75527104182
44473.58086583088
67065.03567960151
191336.55793465406
213803.53234233666
29020.868038623412
152486.15868964646
152605.45178649336
35406.363576834316
399902.20758546586
145006.47666235064
221774.3132399641
119357.00608027521
88966.42025197126
114679.89043971442
255727.0461745984
217707.83191178343
128723.10441255539
178674.78190860196
65534.36303337045
375549.86364629416
145964.01595807774
60344.82545601947
195790.44623108677
151216.5092821437
160672.1501089713
269863.59262950683
182730.89035010862
134532.76266035
200870.67074609856
83900.4100262601
149100.6316289856
179462.3867146401
49269.5475703472
118431.80952704814
142684.9125315246
137535.58376940095
31287.88663944688
168698.99982711024
13776.678344975884
200543.40456546983
190025.15722915603
93570.22197804147
158466.15488525422
188739.60125416907
190672.87978138687
120900.73244743532
91610.8817469675
155919.44512490893
170417.60766013004
53003.76305711267
286371.5976045742
212494.856604985
72178.99892408565
24987.15327761845
225698.92185870462
207379.63564898694
100671.21673891504
108053.6906277034
253812.24866585145
113183.60371722384
212849.12976981816
79655.6219457718
179701.52411138426
78857.9463355987
187308.05394024184
167787.51610916774
81956.20207777766
119683.60979971988
85687.82960462425
138048.15346331015
115942.43057111833
45688.7904769058
87363.26379176167
210296.54933136955
203674.39575520635
462487.32427326567
122077.02243073842
66893.80190792221
94666.6367660551
193528.81164802503
97004.60006828651
27182.603738931095
238376.9626761765
130908.63812863108
120632.32321655744
109415.35535303902
120743.47815541098
101047.20722009514
163679.71070785538
295524.1662561898
256907.50577572733
66976.69628050533
106398.8070106723
122666.74594546921
169226.515928114
198938.8005796985
94705.75026303707
277138.5199427562
191406.3993588927
71058.86345598352
51702.23921152011
273730.1568246213
87782.3942694108
172092.30659136482
158847.6825114064
143637.7721087392
251218.76314760826
78576.72491351436
331783.1673088925
289670.911733469
115527.71827828788
47286.09661069333
209479.46577797525
179600.21446052144
231223.39956264917
81966.26524034308
171753.53825115715
191465.12526427145
141825.56521427596
114074.75774856373
205424.5496223267
62937.68595264411
115435.9083969637
62058.21653283232
91512.59873393085
81324.99879218834
71705.95379502326
114705.39490224811
253692.67047333103
220875.98020272327
50169.931241960265
115825.38682437628
157011.8837593202
76183.67753241662
134518.52601072
122021.26557927932
177063.4040382996
178125.56912014118
111458.52677107463
234856.80421394907
200012.88697349382
295560.32053208014
68682.48735055965
160279.161342287
157400.80054365506
170652.4412463958
164537.98219580075
241968.01938902278
81468.53347840722
200889.95207191212
63632.08399097337
364465.3292058876
175227.11793739206
253936.32026225075
214092.41322300327
112743.65620524625
171155.75024162227
99850.31239504034
228307.6854664844
102558.67909352096
122254.80261432641
147865.4600704502
249074.1068149951
244937.39684277563
176773.47069528972
77741.07610282103
74221.10552276782
101445.33435099326
265346.4666749167
324365.8161601317
239296.1431901247
219289.81721283714
172674.97328813665
294517.33999099827
188621.89202619425
175863.92874511844
62107.581396209906
164526.59070544306
159768.54773129153
128542.16572143241
94373.2710774378
199982.31941397864
161199.87036634283
154968.31341738199
149515.79966673636
205096.6170496349
149684.81896377314
365714.0521439882
85574.71572546188
187826.47855807174
188359.06532233494
158914.930353339
143408.7068959465
184210.26374191622
92149.16769813304
83870.00669974681
154638.48663628215
232206.88862397478
103042.64766693622
193055.3317735477
68661.09908002113
52826.10590117639
198764.0258258466
114299.5565814163
84469.08435041363
175255.6276647047
117396.18308203112
105932.80472818975
87213.04584821274
169957.09547463895
165389.05779468062
42371.20265730672
103743.92230651164
61712.85540916769
127569.49994496947
170624.11055256124
89056.40837723002
142939.8726984894
234722.23631305018
119695.89880672011
126543.89664123187
149260.40009898233
137882.15517403817
75766.50667762713
130793.78939093271
84875.49672038927
88941.99932704587
149031.922325157
73974.03750209694
168708.4740398812
275892.415225152
119968.48002108732
85433.67361217302
147524.44022582457
119792.09151614006
103208.14293436709
221065.40173649523
212960.34501325226
139581.99673094577
228167.6250732812
81878.98135066757
48516.290129178
43581.64534010831
78278.31930416588
131802.3192652209
165826.29362089597
215764.99005371582
140227.79701358508
242354.35396025045
95656.31562122557
65858.92212596448
87583.01591719162
163688.26852126402
158932.90112980705
584349.0657395232
69178.5153000469
61117.45024161319
90257.90329280535
385188.8551168527
132600.74213275954
383105.6423619963
93913.45327382811
131353.53123996177
244240.5934881577
129502.62211787565
215439.85329547402
101809.97964738192
249318.72658784862
72966.18356345616
292748.32798082486
144469.69401916172
180063.88673813932
129990.00315876814
276745.4890940009
166780.64878967943
161333.10829475592
66690.5548818031
73712.50797657126
320810.3706678044
103728.8769569975
216615.7794928958
77401.03420350827
82894.36626901232
200468.63158376535
188763.6160975155
71548.13816659381
198343.30165447594
117839.12755224828
158477.98608167717
247723.62904585624
117482.69965503571
174847.79158879886
125057.341529087
94189.09279910634
148685.26582435862
123622.28246219821
859052.879274161
150890.51526311922
158506.2686324667
273835.0152579691
188972.60907184612
179874.16252485823
55329.47156693728
107161.57655670695
97913.06515863838
325840.99832837563
114191.60233121963
504760.69810074946
111403.13216750702
267148.7339336346
212383.93931534182
210223.7124932948
150234.30760266446
117837.83209142175
127577.87720647614
107842.32207834836
197871.42256547013
172683.44167727442
61756.23189188251
214059.75338014425
61038.45484695913
90878.67988404557
84326.17364707122
277806.28288061236
138088.2866502069
135280.23592966486
96816.31983706981
105243.05803970435
339225.8086358493
208609.72371695237
75046.05802888991
296634.18082242855
159891.1986838922
163047.0926770406
239474.38779110948
59972.755517792364
147134.9722999799
172589.46003734274
51831.80494327867
151481.70669727208
100114.05882597789
196548.26098431385
65965.69508032041
258803.8745064516
94030.54481589436
204640.37629197305
216547.12249180136
108447.59973961557
126256.46692043012
130216.14549970072
138936.4033291013
193462.5148097386
124136.6661944844
123709.61725675549
211056.82530640144
96865.83252688812
81673.99749027759
128330.61080918182
187266.95196923113
71210.21724655194
379472.2711194309
253954.15484667584
359073.37632917933
158729.0665909519
187674.717485425
111420.22360348399
132481.28644102972
89879.50190588983
92093.52459328526
132992.11746498325
408357.9476434537
214105.032369745
276111.8157030203
76530.8234193928
263449.37485731154
74171.28834322283
91246.28296773377
115938.72850862553
237790.80663552345
106415.99662892299
183690.87607231064
144675.51282705212
78834.32988475823
205665.5523158619
110480.15987479972
117054.41855618331
311517.8639618612
118899.34633839747
215075.2336058283
117735.33056833631
69708.58667247827
276454.66151523666
139546.47372666682
256556.8915116834
230986.97687880302
170377.52972974474
130402.86949424703
127718.07029683725
151894.77136285507
166930.08210222932
198843.3969795036
348231.083389939
196017.9039889574
218042.35242372606
113520.18793960437
208327.9185368335
148523.98651024885
163257.56287511653
126787.23914156808
290276.3404544348
72481.7842551334
87056.19919615555
85141.64571618069
280283.85047948797
197499.36061286752
112596.84890417107
246668.78844230686
106685.15498521566
326239.74082520837
137231.95670657876
64122.70010982263
199652.85357524522
288401.3233812573
94240.44683536542
175976.38546090334
190284.53064931772
235487.91778423704
245460.0479636053
195248.2273976025
167553.92324402693
189650.69056750645
165173.32691063057
160456.466393025
159471.93246491358
511169.26867994684
140500.19221871637
158484.1606761299
188977.63164643812
170158.56482883816
200698.4392229383
146297.09155984587
159855.92886856617
103190.29279774283
169957.16883994397
133008.0401994335
192443.61182270944
73614.06876029633
321382.0635394256
195503.39172567255
128782.78070708117
114966.269463984
208944.07081694592
135662.85429868218
94246.25485179789
115793.66587292506
97363.05438149563
93401.18724951205
191054.1105049493
229432.91175021403
97730.29660621942
175607.60190437053
179892.57186120097
170197.90823499067
156559.11497150248
119263.21029839943
106707.20995525917
221689.54124272693
115735.36211776231
238307.2765192073
135502.3170627215
290202.9261514695
217162.90200505257
332582.35414888454
88200.05564176476
171706.6561226397
122984.51596859522
173025.76046581706
162383.2359608051
140631.61535336025
101350.03239241088
119113.79263111493
225029.53029243075
133598.11138651433
84130.03898758726
124240.50730482257
369951.57604453544
138276.95162970314
153903.35329694115
209589.88217223706
209789.23530995296
98356.46584008454
177472.36565184474
209413.87230722536
144591.62127723882
131078.19063532233
60654.41492952811
220125.44915290558
79242.0778946899
111585.27516839643
341158.0037325819
179506.27189085985
67806.92871180836
166505.26231257612
209005.02563149075
176739.42531053248
66192.49277241898
375567.9357443899
79294.57587881495
173997.11301608878
58991.96961796513
137866.99221376423
103072.029278036
113134.57176147436
128940.08644063749
169717.93492506893
175024.31074156056
107542.46434455387
66693.81577162004
162076.19352116017
299729.2542495478
139987.45765551284
213784.88617556926
69279.94200326971
180591.39099686692
194039.73664139758
110937.08531437129
230098.41661919592
114408.405746195
352020.91421408614
121049.7649884753
182668.0213358601
46966.33618553383
168767.90776378723
87329.97153812011
87685.47102738597
304161.0659421203
304612.3610910066
140595.2647714854
168067.34934672085
88616.04457077908
44979.97579665513
80988.12738898343
133878.13182411456
318760.26381755935
189504.78296207543
309474.58472833486
185804.94338651298
297444.0556814414
150774.43831184463
87250.18732487518
73814.02079495709
319353.994028475
191525.44747407277
79555.45421187524
355222.44572802744
188459.2834404678
133194.8238153558
93750.18460709225
107640.86793700399
103141.8013643433
275529.40439778817
102960.61417380776
95492.07532235337
80352.42909185214
113399.920042234
58292.503961443945
134106.79195359995
257572.0789190012
206323.47937295376
338817.82252794673
92187.4702209693
87113.18492134093
117908.17642283675
149475.85104349128
179799.47100843568
141757.18533670675
349504.23065349914
39785.042135516516
184104.0912597683
192217.7554046345
102370.01278366223
195079.93909430603
59826.06013654596
47495.22523567866
104247.40348042517
90765.93120038394
139670.16622517275
163050.4452144483
108627.9166716258
62611.00046565233
133882.3922306439
151872.78879190888
103642.2529548067
251707.8404615281
138394.74039198292
161303.96154427147
171923.260391427
131352.74850952002
109049.78011325774
196201.7357630672
116851.98598314537
167701.5942843689
289387.1111275956
229421.7199596819
139510.56057372614
129822.21073517422
122753.64348429264
81269.3929121494
121058.94986110265
116580.71156000794
101637.84956779778
128364.01195910321
111900.02410807903
273982.94314770657
235258.48173886712
76852.8564886683
166104.41137849304
80128.86983084213
127453.47910137601
75212.12330418821
214971.7913028722
252163.86377439366
265807.12445922295
104272.34949871604
110791.35336989979
188476.40920037328
190584.07500424382
154290.63259549104
99082.67955906046
112001.14928231551
99882.20252685368
155489.9477712472
108325.69951565786
68347.9217115191
74897.8263684034
135651.06337660033
392697.90561951266
475073.4414017062
89178.48356828651
156139.05668908707
138562.3667698925
132430.73979252967
256996.56319389516
168227.1066281425
216001.84064942432
430609.3068170393
101746.75873424306
123707.37321415481
89002.21674666903
72400.22796994912
125373.30476575546
110576.70328008078
164025.06695691627
300447.03282641905
187271.94469936803
170058.67383647375
267309.7845815806
118867.43847036136
89740.25357000106
67331.51512560797
121491.63635079627
97935.06641372161
172949.49266140815
145284.77306481675
189081.07263757265
135806.972830114
180506.55388380177
165263.93197068304
64871.164195168756
175803.51665324395
187327.50866409202
86580.93283238694
105240.18872823878
142351.3756752498
135106.7858868348
288505.4841026645
188142.74883728387
174366.39806684424
258461.4374504673
101486.81550589789
233716.4944591957
218826.5056192474
251479.57991930546
360256.26528591453
183888.8906167108
104814.43237253863
225726.28332350808
142676.93150752474
149698.58325127492
173584.78016302604
100041.32196228408
218881.8600203864
194424.66060512516
191668.1408099755
95438.37291242873
407332.2525717903
118733.81757245802
95333.3070031551
198247.13765376635
146829.4836438051
